timestamp,price,signal,cluster,FVG_flag,OB_flag,Swing_Level
2025-10-10 18:45:00,117237.7,BUY,4,0.0,0.0,117237.0
2025-10-10 19:00:00,116827.4,BUY,4,0.0,0.0,116720.8
2025-10-10 19:15:00,116040.38,BUY,4,0.0,0.0,115952.47
2025-10-10 19:30:00,116923.96,BUY,4,0.0,0.0,116000.0
2025-10-10 19:45:00,116661.5,BUY,4,0.0,0.0,116574.59
2025-10-10 20:00:00,116780.01,BUY,4,0.0,0.0,116573.38
2025-10-10 20:15:00,117065.91,BUY,4,0.0,0.0,116684.75
2025-10-10 20:30:00,117034.61,BUY,4,0.0,0.0,116791.12
2025-10-10 20:45:00,114266.82,BUY,4,0.0,0.0,113039.0
2025-10-10 21:00:00,112209.36,BUY,4,0.0,0.0,109880.0
2025-10-10 21:15:00,108432.09,BUY,4,0.0,0.0,102000.0
2025-10-10 21:30:00,110809.05,BUY,4,0.0,0.0,107796.51
2025-10-10 21:45:00,113451.86,BUY,4,0.0,0.0,110271.15
2025-10-10 22:00:00,113688.22,BUY,4,0.0,0.0,110879.69
2025-10-10 22:15:00,112360.83,BUY,4,0.0,0.0,112000.0
2025-10-10 22:30:00,113172.34,BUY,4,0.0,0.0,112054.45
2025-10-10 22:45:00,113700.0,BUY,4,0.0,0.0,113168.57
2025-10-10 23:00:00,113050.99,BUY,4,0.0,0.0,112770.0
2025-10-10 23:15:00,113771.8,BUY,4,0.0,0.0,112820.01
2025-10-10 23:30:00,114617.32,BUY,4,0.0,0.0,113569.5
2025-10-10 23:45:00,112774.5,BUY,4,0.0,0.0,112652.76
2025-10-11 00:00:00,112344.76,BUY,4,0.0,0.0,112228.17
2025-10-11 00:15:00,112451.53,BUY,4,0.0,0.0,111620.3
2025-10-11 00:30:00,112640.04,BUY,4,0.0,0.0,112092.9
2025-10-11 00:45:00,112514.58,BUY,4,0.0,0.0,112514.57
2025-10-11 01:00:00,111951.38,NEUTRAL,0,0.0,0.0,112530.01
2025-10-11 01:15:00,111260.89,NEUTRAL,0,0.0,0.0,112021.86
2025-10-11 01:30:00,111245.34,NEUTRAL,0,0.0,0.0,111960.88
2025-10-11 01:45:00,111095.37,NEUTRAL,0,0.0,0.0,111608.69
2025-10-11 02:00:00,111949.01,NEUTRAL,0,0.0,0.0,112013.98
2025-10-11 02:15:00,112180.24,NEUTRAL,0,0.0,0.0,112434.59
2025-10-11 02:30:00,113172.58,NEUTRAL,0,0.0,0.0,113232.21
2025-10-11 02:45:00,113196.48,NEUTRAL,0,0.0,0.0,113297.92
2025-10-11 03:00:00,112360.39,NEUTRAL,0,0.0,0.0,113322.39
2025-10-11 03:15:00,111880.26,NEUTRAL,0,0.0,0.0,112418.65
2025-10-11 03:30:00,111880.48,NEUTRAL,0,0.0,0.0,112187.67
2025-10-11 03:45:00,112300.01,NEUTRAL,0,0.0,0.0,112401.85
2025-10-11 04:00:00,112436.59,NEUTRAL,0,0.0,0.0,112512.82
2025-10-11 04:15:00,112274.66,NEUTRAL,0,0.0,0.0,112591.61
2025-10-11 04:30:00,112110.48,NEUTRAL,0,0.0,0.0,112294.94
2025-10-11 04:45:00,112945.79,NEUTRAL,0,0.0,0.0,112991.16
2025-10-11 05:00:00,112660.4,NEUTRAL,0,0.0,0.0,112945.79
2025-10-11 05:15:00,112016.36,NEUTRAL,0,0.0,0.0,112682.39
2025-10-11 05:30:00,112034.01,NEUTRAL,0,0.0,0.0,112249.86
2025-10-11 05:45:00,112389.48,NEUTRAL,0,0.0,0.0,112516.88
2025-10-11 06:00:00,112366.16,NEUTRAL,0,0.0,0.0,112610.37
2025-10-11 06:15:00,112676.56,NEUTRAL,0,0.0,0.0,112753.91
2025-10-11 06:30:00,112149.71,NEUTRAL,0,0.0,0.0,112676.56
2025-10-11 06:45:00,112045.99,NEUTRAL,0,0.0,0.0,112311.05
2025-10-11 07:00:00,111397.9,NEUTRAL,0,0.0,0.0,112084.61
2025-10-11 07:15:00,110754.18,NEUTRAL,0,0.0,0.0,111397.9
2025-10-11 07:30:00,110632.88,NEUTRAL,0,0.0,0.0,110999.99
2025-10-11 07:45:00,110384.61,NEUTRAL,0,0.0,0.0,110672.6
2025-10-11 08:00:00,110274.46,NEUTRAL,0,0.0,0.0,110510.88
2025-10-11 08:15:00,110949.22,NEUTRAL,0,0.0,0.0,111111.11
2025-10-11 08:30:00,111242.26,NEUTRAL,0,0.0,0.0,111300.0
2025-10-11 08:45:00,111328.38,NEUTRAL,0,0.0,0.0,111535.29
2025-10-11 09:00:00,111550.16,NEUTRAL,0,0.0,0.0,111682.68
2025-10-11 09:15:00,111757.95,NEUTRAL,0,0.0,0.0,111796.24
2025-10-11 09:30:00,111823.15,NEUTRAL,0,0.0,0.0,111887.19
2025-10-11 09:45:00,111642.78,NEUTRAL,0,0.0,0.0,111840.17
2025-10-11 10:00:00,111894.67,NEUTRAL,0,0.0,0.0,111964.6
2025-10-11 10:15:00,112197.42,NEUTRAL,0,0.0,0.0,112204.64
2025-10-11 10:30:00,112027.74,NEUTRAL,0,0.0,0.0,112271.34
2025-10-11 10:45:00,112114.64,NEUTRAL,0,0.0,0.0,112189.49
2025-10-11 11:00:00,112034.0,NEUTRAL,0,0.0,0.0,112152.12
2025-10-11 11:15:00,112350.0,NEUTRAL,0,0.0,0.0,112350.0
2025-10-11 11:30:00,112337.21,NEUTRAL,0,0.0,0.0,112354.59
2025-10-11 11:45:00,112280.0,NEUTRAL,0,0.0,0.0,112359.67
2025-10-11 12:00:00,112107.25,NEUTRAL,0,0.0,0.0,112314.84
2025-10-11 12:15:00,112466.66,NEUTRAL,0,0.0,0.0,112466.66
2025-10-11 12:30:00,112291.81,NEUTRAL,0,0.0,0.0,112466.66
2025-10-11 12:45:00,112380.14,NEUTRAL,0,0.0,0.0,112388.91
2025-10-11 13:00:00,112499.99,NEUTRAL,0,0.0,0.0,112500.0
2025-10-11 13:15:00,112345.98,NEUTRAL,0,0.0,0.0,112500.0
2025-10-11 13:30:00,112180.95,NEUTRAL,0,0.0,0.0,112377.06
2025-10-11 13:45:00,112267.86,NEUTRAL,0,0.0,0.0,112340.0
2025-10-11 14:00:00,112205.97,NEUTRAL,0,0.0,0.0,112342.11
2025-10-11 14:15:00,112039.41,NEUTRAL,0,0.0,0.0,112291.31
2025-10-11 14:30:00,112070.37,NEUTRAL,0,0.0,0.0,112200.0
2025-10-11 14:45:00,111991.97,NEUTRAL,0,0.0,0.0,112093.3
2025-10-11 15:00:00,112282.58,NEUTRAL,0,0.0,0.0,112385.93
2025-10-11 15:15:00,112204.91,NEUTRAL,0,0.0,0.0,112366.01
2025-10-11 15:30:00,111939.85,NEUTRAL,0,0.0,0.0,112228.4
2025-10-11 15:45:00,111793.2,NEUTRAL,0,0.0,0.0,112069.98
2025-10-11 16:00:00,112059.61,NEUTRAL,0,0.0,0.0,112089.92
2025-10-11 16:15:00,111806.29,NEUTRAL,0,0.0,0.0,112063.32
2025-10-11 16:30:00,111516.51,NEUTRAL,0,0.0,0.0,111849.42
2025-10-11 16:45:00,111846.18,BUY,4,0.0,0.0,111459.9
2025-10-11 17:00:00,112056.94,BUY,4,0.0,0.0,111715.99
2025-10-11 17:15:00,112122.69,BUY,4,0.0,0.0,112030.5
2025-10-11 17:30:00,112049.98,BUY,4,0.0,0.0,111974.27
2025-10-11 17:45:00,112005.57,BUY,4,0.0,0.0,111853.9
2025-10-11 18:00:00,111895.99,BUY,4,0.0,0.0,111840.81
2025-10-11 18:15:00,111894.49,BUY,4,0.0,0.0,111836.45
2025-10-11 18:30:00,111918.82,BUY,4,0.0,0.0,111861.06
2025-10-11 18:45:00,111955.27,BUY,4,0.0,0.0,111863.05
2025-10-11 19:00:00,111570.5,BUY,4,0.0,0.0,111287.62
2025-10-11 19:15:00,111391.55,BUY,4,0.0,0.0,111000.0
2025-10-11 19:30:00,111060.48,BUY,4,0.0,0.0,111030.98
2025-10-11 19:45:00,111178.31,BUY,4,0.0,0.0,110865.82
2025-10-11 20:00:00,110869.93,BUY,4,0.0,0.0,110760.55
2025-10-11 20:15:00,110619.08,BUY,4,0.0,0.0,110487.06
2025-10-11 20:30:00,110348.05,BUY,4,0.0,0.0,110320.0
2025-10-11 20:45:00,110244.98,BUY,4,0.0,0.0,109653.65
2025-10-11 21:00:00,110039.99,BUY,4,0.0,0.0,109561.59
2025-10-11 21:15:00,110802.96,BUY,4,0.0,0.0,109933.6
2025-10-11 21:30:00,110696.53,BUY,4,0.0,0.0,110584.01
2025-10-11 21:45:00,110893.54,BUY,4,0.0,0.0,110696.53
2025-10-11 22:00:00,110948.38,BUY,4,0.0,0.0,110763.96
2025-10-11 22:15:00,110928.87,BUY,4,0.0,0.0,110652.0
2025-10-11 22:30:00,111100.92,BUY,4,0.0,0.0,110912.51
2025-10-11 22:45:00,111043.27,BUY,4,0.0,0.0,111007.93
2025-10-11 23:00:00,110898.54,BUY,4,0.0,0.0,110821.38
2025-10-11 23:15:00,110949.88,BUY,4,0.0,0.0,110817.69
2025-10-11 23:30:00,110844.81,BUY,4,0.0,0.0,110792.0
2025-10-11 23:45:00,110644.4,BUY,4,0.0,0.0,110644.0
2025-10-12 00:00:00,110328.7,BUY,4,0.0,0.0,110300.02
2025-10-12 00:15:00,109924.92,BUY,4,0.0,0.0,109907.03
2025-10-12 00:30:00,109742.33,BUY,4,0.0,0.0,109701.01
2025-10-12 00:45:00,109641.54,NEUTRAL,0,0.0,0.0,109910.74
2025-10-12 01:00:00,110030.46,NEUTRAL,0,0.0,0.0,110043.88
2025-10-12 01:15:00,109963.63,NEUTRAL,0,0.0,0.0,110123.85
2025-10-12 01:30:00,110007.18,NEUTRAL,0,0.0,0.0,110239.23
2025-10-12 01:45:00,109978.56,NEUTRAL,0,0.0,0.0,110318.01
2025-10-12 02:00:00,110140.5,NEUTRAL,0,0.0,0.0,110283.19
2025-10-12 02:15:00,110447.44,NEUTRAL,0,0.0,0.0,110528.34
2025-10-12 02:30:00,110243.85,NEUTRAL,0,0.0,0.0,110708.89
2025-10-12 02:45:00,110119.02,NEUTRAL,0,0.0,0.0,110247.34
2025-10-12 03:00:00,110708.3,NEUTRAL,0,0.0,0.0,111368.14
2025-10-12 03:15:00,110960.34,NEUTRAL,0,0.0,0.0,111092.0
2025-10-12 03:30:00,110954.7,NEUTRAL,0,0.0,0.0,111230.16
2025-10-12 03:45:00,110676.0,NEUTRAL,0,0.0,0.0,110954.7
2025-10-12 04:00:00,111075.16,NEUTRAL,0,0.0,0.0,111075.16
2025-10-12 04:15:00,111131.38,NEUTRAL,0,0.0,0.0,111216.43
2025-10-12 04:30:00,111500.59,NEUTRAL,0,0.0,0.0,111538.46
2025-10-12 04:45:00,111524.87,NEUTRAL,0,0.0,0.0,111957.14
2025-10-12 05:00:00,111296.75,NEUTRAL,0,0.0,0.0,111524.88
2025-10-12 05:15:00,111583.92,NEUTRAL,0,0.0,0.0,111583.93
2025-10-12 05:30:00,111539.14,NEUTRAL,0,0.0,0.0,111631.01
2025-10-12 05:45:00,111700.38,NEUTRAL,0,0.0,0.0,111816.04
2025-10-12 06:00:00,111835.94,NEUTRAL,0,0.0,0.0,111845.0
2025-10-12 06:15:00,111933.62,NEUTRAL,0,0.0,0.0,112125.51
2025-10-12 06:30:00,111730.31,NEUTRAL,0,0.0,0.0,111933.63
2025-10-12 06:45:00,111686.01,NEUTRAL,0,0.0,0.0,111906.15
2025-10-12 07:00:00,111581.29,NEUTRAL,0,0.0,0.0,111781.37
2025-10-12 07:15:00,111616.39,NEUTRAL,0,0.0,0.0,111933.85
2025-10-12 07:30:00,111584.69,NEUTRAL,0,0.0,0.0,111733.15
2025-10-12 07:45:00,111525.2,NEUTRAL,0,0.0,0.0,111680.0
2025-10-12 08:00:00,111514.04,NEUTRAL,0,0.0,0.0,111713.74
2025-10-12 08:15:00,111762.09,NEUTRAL,0,0.0,0.0,111798.99
2025-10-12 08:30:00,111600.01,NEUTRAL,0,0.0,0.0,111762.09
2025-10-12 08:45:00,111310.9,NEUTRAL,0,0.0,0.0,111624.12
2025-10-12 09:00:00,111200.52,NEUTRAL,0,0.0,0.0,111310.9
2025-10-12 09:15:00,111388.99,NEUTRAL,0,0.0,0.0,111423.14
2025-10-12 09:30:00,111620.35,NEUTRAL,0,0.0,0.0,111620.36
2025-10-12 09:45:00,111837.04,NEUTRAL,0,0.0,0.0,111920.01
2025-10-12 10:00:00,111851.24,BUY,4,0.0,0.0,111742.84
2025-10-12 10:15:00,111613.99,BUY,4,0.0,0.0,111560.0
2025-10-12 10:30:00,111584.69,BUY,4,0.0,0.0,111450.0
2025-10-12 10:45:00,111651.64,BUY,4,0.0,0.0,111516.26
2025-10-12 11:00:00,111863.78,BUY,4,0.0,0.0,111477.61
2025-10-12 11:15:00,111740.0,BUY,4,0.0,0.0,111562.06
2025-10-12 11:30:00,111985.0,BUY,4,0.0,0.0,111684.0
2025-10-12 11:45:00,111848.36,BUY,4,0.0,0.0,111772.74
2025-10-12 12:00:00,112134.48,BUY,4,0.0,0.0,111835.25
2025-10-12 12:15:00,112004.64,BUY,4,0.0,0.0,111928.54
2025-10-12 12:30:00,111838.41,BUY,4,0.0,0.0,111698.8
2025-10-12 12:45:00,111789.6,NEUTRAL,0,0.0,0.0,111838.41
2025-10-12 13:00:00,111928.53,NEUTRAL,0,0.0,0.0,111934.51
2025-10-12 13:15:00,111677.06,NEUTRAL,0,0.0,0.0,111933.53
2025-10-12 13:30:00,111818.31,NEUTRAL,0,0.0,0.0,111819.28
2025-10-12 13:45:00,111297.52,NEUTRAL,0,0.0,0.0,111837.94
2025-10-12 14:00:00,111416.49,NEUTRAL,0,0.0,0.0,111498.12
2025-10-12 14:15:00,111481.26,NEUTRAL,0,0.0,0.0,111541.71
2025-10-12 14:30:00,111399.68,NEUTRAL,0,0.0,0.0,111493.39
2025-10-12 14:45:00,112338.1,NEUTRAL,0,0.0,0.0,112990.9
2025-10-12 15:00:00,113218.53,NEUTRAL,0,0.0,0.0,113381.6
2025-10-12 15:15:00,113169.49,NEUTRAL,0,0.0,0.0,113745.84
2025-10-12 15:30:00,112671.65,NEUTRAL,0,0.0,0.0,113185.99
2025-10-12 15:45:00,113198.2,NEUTRAL,0,0.0,0.0,113311.32
2025-10-12 16:00:00,113900.01,NEUTRAL,0,0.0,0.0,114312.3
2025-10-12 16:15:00,113649.78,NEUTRAL,0,0.0,0.0,113936.08
2025-10-12 16:30:00,114243.06,NEUTRAL,0,0.0,0.0,114284.0
2025-10-12 16:45:00,114069.35,NEUTRAL,0,0.0,0.0,114700.0
2025-10-12 17:00:00,114317.15,NEUTRAL,0,0.0,0.0,114466.94
2025-10-12 17:15:00,114336.93,NEUTRAL,0,0.0,0.0,114453.25
2025-10-12 17:30:00,114334.04,NEUTRAL,0,0.0,0.0,114399.47
2025-10-12 17:45:00,113799.99,NEUTRAL,0,0.0,0.0,114364.21
2025-10-12 18:00:00,114046.61,NEUTRAL,0,0.0,0.0,114236.87
2025-10-12 18:15:00,113894.18,NEUTRAL,0,0.0,0.0,114177.38
2025-10-12 18:30:00,113621.81,NEUTRAL,0,0.0,0.0,114017.41
2025-10-12 18:45:00,113878.93,NEUTRAL,0,0.0,0.0,113905.09
2025-10-12 19:00:00,114347.29,NEUTRAL,0,0.0,0.0,114362.01
2025-10-12 19:15:00,114289.99,NEUTRAL,0,0.0,0.0,114390.97
2025-10-12 19:30:00,114176.89,NEUTRAL,0,0.0,0.0,114396.69
2025-10-12 19:45:00,114342.28,NEUTRAL,0,0.0,0.0,114365.41
2025-10-12 20:00:00,114602.16,NEUTRAL,0,0.0,0.0,114806.05
2025-10-12 20:15:00,115230.89,NEUTRAL,0,0.0,0.0,115357.1
2025-10-12 20:30:00,115105.33,NEUTRAL,0,0.0,0.0,115468.65
2025-10-12 20:45:00,114927.97,NEUTRAL,0,0.0,0.0,115291.35
2025-10-12 21:00:00,115361.13,NEUTRAL,0,0.0,0.0,115600.0
2025-10-12 21:15:00,114953.14,NEUTRAL,0,0.0,0.0,115403.14
2025-10-12 21:30:00,114622.81,NEUTRAL,0,0.0,0.0,114957.47
2025-10-12 21:45:00,114882.06,NEUTRAL,0,0.0,0.0,114950.71
2025-10-12 22:00:00,115374.57,NEUTRAL,0,0.0,0.0,115770.0
2025-10-12 22:15:00,115233.74,NEUTRAL,0,0.0,0.0,115607.06
2025-10-12 22:30:00,115389.99,NEUTRAL,0,0.0,0.0,115408.24
2025-10-12 22:45:00,115221.4,NEUTRAL,0,0.0,0.0,115536.83
2025-10-12 23:00:00,114892.21,NEUTRAL,0,0.0,0.0,115250.01
2025-10-12 23:15:00,115245.25,NEUTRAL,0,0.0,0.0,115322.0
2025-10-12 23:30:00,114963.15,NEUTRAL,0,0.0,0.0,115350.8
2025-10-12 23:45:00,114958.8,NEUTRAL,0,0.0,0.0,115144.57
2025-10-13 00:00:00,115239.22,NEUTRAL,0,0.0,0.0,115241.48
2025-10-13 00:15:00,115218.63,NEUTRAL,0,0.0,0.0,115888.0
2025-10-13 00:30:00,115136.36,NEUTRAL,0,0.0,0.0,115225.99
2025-10-13 00:45:00,115280.84,NEUTRAL,0,0.0,0.0,115482.43
2025-10-13 01:00:00,115180.0,NEUTRAL,0,0.0,0.0,115396.68
2025-10-13 01:15:00,115602.0,NEUTRAL,0,0.0,0.0,115654.62
2025-10-13 01:30:00,115671.06,NEUTRAL,0,0.0,0.0,115750.0
2025-10-13 01:45:00,115713.32,NEUTRAL,0,0.0,0.0,115746.1
2025-10-13 02:00:00,115327.95,NEUTRAL,0,0.0,0.0,115963.81
2025-10-13 02:15:00,115210.69,NEUTRAL,0,0.0,0.0,115360.0
2025-10-13 02:30:00,115323.06,NEUTRAL,0,0.0,0.0,115427.93
2025-10-13 02:45:00,115319.97,NEUTRAL,0,0.0,0.0,115475.34
2025-10-13 03:00:00,115471.15,NEUTRAL,0,0.0,0.0,115613.7
2025-10-13 03:15:00,115157.11,NEUTRAL,0,0.0,0.0,115471.15
2025-10-13 03:30:00,114864.42,NEUTRAL,0,0.0,0.0,115215.16
2025-10-13 03:45:00,114821.12,NEUTRAL,0,0.0,0.0,114890.0
2025-10-13 04:00:00,114728.09,NEUTRAL,0,0.0,0.0,115000.0
2025-10-13 04:15:00,114651.46,NEUTRAL,0,0.0,0.0,114856.62
2025-10-13 04:30:00,114616.31,NEUTRAL,0,0.0,0.0,114999.99
2025-10-13 04:45:00,114708.15,NEUTRAL,0,0.0,0.0,114722.46
2025-10-13 05:00:00,114740.01,NEUTRAL,0,0.0,0.0,114766.74
2025-10-13 05:15:00,114713.83,NEUTRAL,0,0.0,0.0,114834.7
2025-10-13 05:30:00,114582.26,NEUTRAL,0,0.0,0.0,114736.24
2025-10-13 05:45:00,114611.82,BUY,4,0.0,0.0,114537.21
2025-10-13 06:00:00,114780.11,BUY,4,0.0,0.0,114417.77
2025-10-13 06:15:00,115099.99,BUY,4,0.0,0.0,114758.69
2025-10-13 06:30:00,115002.72,BUY,4,0.0,0.0,114992.61
2025-10-13 06:45:00,115221.22,BUY,4,0.0,0.0,114911.12
2025-10-13 07:00:00,115399.66,BUY,4,0.0,0.0,115034.0
2025-10-13 07:15:00,115493.8,BUY,4,0.0,0.0,115325.01
2025-10-13 07:30:00,115429.93,BUY,4,0.0,0.0,115352.0
2025-10-13 07:45:00,115399.67,BUY,4,0.0,0.0,115101.02
2025-10-13 08:00:00,115320.72,BUY,4,0.0,0.0,115179.75
2025-10-13 08:15:00,115290.7,BUY,4,0.0,0.0,115138.0
2025-10-13 08:30:00,115212.11,NEUTRAL,0,0.0,0.0,115427.0
2025-10-13 08:45:00,115254.23,NEUTRAL,0,0.0,0.0,115438.17
2025-10-13 09:00:00,114801.34,NEUTRAL,0,0.0,0.0,115254.23
2025-10-13 09:15:00,114950.0,NEUTRAL,0,0.0,0.0,114995.11
2025-10-13 09:30:00,115113.08,NEUTRAL,0,0.0,0.0,115169.64
2025-10-13 09:45:00,115127.04,NEUTRAL,0,0.0,0.0,115199.58
2025-10-13 10:00:00,114986.55,NEUTRAL,0,0.0,0.0,115162.0
2025-10-13 10:15:00,114884.69,NEUTRAL,0,0.0,0.0,115051.5
2025-10-13 10:30:00,114794.43,NEUTRAL,0,0.0,0.0,114937.27
2025-10-13 10:45:00,114810.62,NEUTRAL,0,0.0,0.0,114970.85
2025-10-13 11:00:00,114550.0,NEUTRAL,0,0.0,0.0,114810.61
2025-10-13 11:15:00,113643.33,BUY,4,0.0,0.0,113616.5
2025-10-13 11:30:00,114082.25,BUY,4,0.0,0.0,113629.13
2025-10-13 11:45:00,114180.0,BUY,4,0.0,0.0,113981.99
2025-10-13 12:00:00,114377.05,BUY,4,0.0,0.0,113931.16
2025-10-13 12:15:00,114353.92,BUY,4,0.0,0.0,114193.5
2025-10-13 12:30:00,114521.39,BUY,4,0.0,0.0,114254.88
2025-10-13 12:45:00,114412.26,BUY,4,0.0,0.0,114327.41
2025-10-13 13:00:00,114372.06,BUY,4,0.0,0.0,114249.98
2025-10-13 13:15:00,114345.7,BUY,4,0.0,0.0,114220.07
2025-10-13 13:30:00,114952.06,BUY,4,0.0,0.0,114312.84
2025-10-13 13:45:00,115345.79,BUY,4,0.0,0.0,114457.3
2025-10-13 14:00:00,114965.27,BUY,4,0.0,0.0,114880.22
2025-10-13 14:15:00,114318.48,BUY,4,0.0,0.0,114177.8
2025-10-13 14:30:00,114547.0,BUY,4,0.0,0.0,113972.0
2025-10-13 14:45:00,114036.63,BUY,4,0.0,0.0,113800.01
2025-10-13 15:00:00,114418.31,NEUTRAL,0,0.0,0.0,114600.0
2025-10-13 15:15:00,114259.37,NEUTRAL,0,0.0,0.0,114584.87
2025-10-13 15:30:00,114174.85,NEUTRAL,0,0.0,0.0,114545.11
2025-10-13 15:45:00,114312.1,NEUTRAL,0,0.0,0.0,114727.95
2025-10-13 16:00:00,114912.79,NEUTRAL,0,0.0,0.0,115174.0
2025-10-13 16:15:00,114457.27,NEUTRAL,0,0.0,0.0,114960.0
2025-10-13 16:30:00,114392.02,NEUTRAL,0,0.0,0.0,114580.0
2025-10-13 16:45:00,114669.24,NEUTRAL,0,0.0,0.0,114800.0
2025-10-13 17:00:00,114575.17,NEUTRAL,0,0.0,0.0,114985.56
2025-10-13 17:15:00,114546.0,BUY,4,0.0,0.0,114458.36
2025-10-13 17:30:00,114458.37,BUY,4,0.0,0.0,114420.4
2025-10-13 17:45:00,115040.55,BUY,4,0.0,0.0,114215.79
2025-10-13 18:00:00,114751.33,BUY,4,0.0,0.0,114710.0
